Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
581,11.1092,11.1092,0.8305,165.7800,119.0800,123.7300,0.5544,1,1,536,894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8807,0.9940,0.9727,1.0061,16.5794,1.0000,2024-04-08,3.7609,4.0502,3.7609,102.6129,19.7970,1.0000,-65.0000,60.0000,0.0458,0.9562,0.0000,1.0000,4.9281,4.9281,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,22,177,624,133.5400,4.7124,9DBD612E-F307-4246-A5C2-71C58DC7CD4F,1,19.7124,1.3922,0.7464,1.0390,1.1890,0.0000,0.0000,0.0000,18.1193,335,0.0000,0,0.0000,0.0000,13354.0000,0.9032,10:14:28,2024-04-08T10:14:28.954,0.0714,2.785389e+01,3.478789e+01,3.0492
582,1.6136,1.6136,0.1215,173.3333,141.0476,148.9048,0.5544,1,1,875,455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6701,0.4958,0.0609,2.0170,21.5673,0.4118,2024-04-08,1.4334,5.7442,1.4334,37.4286,19.9680,4.0922,-80.0000,20.0000,0.0000,1.8878,0.0000,0.2444,5.1394,1.2559,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,32,20,201,624,151.6190,9.7020,B5C5B34C-5E80-4F7E-92A5-C1E93D55F02D,2,12.7906,1.2289,0.8591,1.0557,0.5931,0.0000,0.0000,0.0000,5.3495,338,0.0000,0,0.0000,0.0000,3184.0000,0.7614,10:14:29,2024-04-08T10:14:29.132,0.7505,1.541958e+00,9.924012e+01,1.3860
583,1.9210,1.9210,0.1619,187.4400,134.3600,140.1200,0.5544,1,1,273,760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7081,0.4211,0.0755,2.3747,21.3759,0.3676,2024-04-08,1.5639,5.6364,1.5639,51.6250,20.0930,5.2707,-20.0000,55.0000,0.0000,1.4374,0.0000,0.1897,6.3639,1.2074,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,30,223,624,151.0000,9.1476,26F8E009-B870-476C-80A8-AF1507DAEF0A,2,15.1427,1.3951,0.7475,1.0429,0.7084,0.0000,0.0000,0.0000,6.5299,340,0.0000,0,0.0000,0.0000,3775.0000,0.5447,10:14:29,2024-04-08T10:14:29.250,0.7225,2.002873e+00,9.375707e+01,1.3860
584,2.1515,2.1515,0.1541,184.8571,144.8214,150.2500,0.5544,1,1,365,246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6682,0.5491,0.0671,1.8211,21.8972,0.3457,2024-04-08,1.6551,5.8212,1.6551,37.5000,20.0930,3.4297,15.0000,-65.0000,0.0000,1.6837,0.0000,0.2916,5.4329,1.5841,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,29,255,624,157.3929,9.1476,79157E9B-9F86-4653-ADAE-F6B594DAB009,2,14.0339,1.2764,0.8128,1.0375,0.6409,0.0000,0.0000,0.0000,4.9881,340,0.0000,0,0.0000,0.0000,4407.0000,0.5462,10:14:29,2024-04-08T10:14:29.250,0.7157,2.373999e+00,1.032847e+02,1.6632
585,2.9199,2.9199,0.3428,169.1579,135.4737,140.1316,0.5544,1,1,1027,391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6711,0.4241,0.1540,2.3581,20.0065,0.3979,2024-04-08,1.9281,5.2206,1.9281,34.7931,20.1560,5.2164,-40.0000,60.0000,0.1263,0.8878,0.0000,0.1917,7.8055,1.4963,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,27,286,624,146.1053,6.9300,804D6DA9-8E15-48F6-AE44-02E7564BD491,2,18.6036,1.2486,0.8284,1.0344,0.9299,0.0000,0.0000,0.0000,5.4521,341,0.0000,0,0.0000,0.0000,5552.0000,0.5412,10:14:29,2024-04-08T10:14:29.307,0.6307,3.753348e+00,7.450062e+01,2.4948
586,1.7673,1.7673,0.1467,186.8696,123.7826,138.0435,0.5544,1,1,992,192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7845,0.6027,0.0613,1.6593,20.5182,0.3622,2024-04-08,1.5001,5.4362,1.5001,61.2632,20.2030,2.8637,-35.0000,55.0000,0.0000,1.9099,0.0000,0.3492,4.4994,1.5712,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,29,315,624,144.2609,8.5932,64F1CE46-8AB5-4D6B-B8F9-2109267BD0A6,2,12.1411,1.5097,0.7387,1.1152,0.5917,0.0000,0.0000,0.0000,7.4145,342,0.0000,0,0.0000,0.0000,3318.0000,0.7518,10:14:29,2024-04-08T10:14:29.366,0.7241,1.767402e+00,8.411722e+01,1.6632
587,1.8442,1.8442,0.1375,178.2500,136.8750,148.9167,0.5544,1,1,621,673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7325,0.6289,0.0921,1.5902,17.5439,0.5455,2024-04-08,1.5323,4.4198,1.5323,77.7895,20.2650,2.6130,0.0000,75.0000,0.0000,1.5785,0.0000,0.3827,4.3903,1.6802,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,17,28,346,624,150.6667,6.9300,DFB2506B-DA20-42C0-BEE3-CB51924D468E,2,12.1411,1.3023,0.8354,1.0880,0.6920,0.0000,0.0000,0.0000,9.4369,343,0.0000,0,0.0000,0.0000,3616.0000,0.5923,10:14:29,2024-04-08T10:14:29.425,0.6533,1.883911e+00,4.520708e+01,1.3860
588,7.0431,7.0431,0.8922,159.3377,91.3117,93.9481,0.5544,1,1,947,879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9306,1.0000,0.9986,1.0000,13.6580,1.0000,2024-04-08,2.9946,3.2032,2.9946,145.5000,20.3280,1.0000,10.0000,-90.0000,0.1275,0.8870,0.0000,1.0000,4.0629,4.0629,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,20,376,624,111.9870,3.6036,9CE4A451-FB72-421F-B7C6-E891495A7124,1,16.2515,1.7450,0.5896,1.0289,1.1899,0.0000,0.0000,0.0000,19.5969,344,0.0000,0,0.0000,0.0000,8623.0000,0.9812,10:14:29,2024-04-08T10:14:29.483,0.0651,1.406074e+01,1.720881e+01,2.4948
589,7.0431,7.0431,0.8451,151.7792,101.0909,105.6104,0.5544,1,1,803,852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9007,1.0000,0.9845,1.0000,14.0185,1.0000,2024-04-08,2.9946,3.2956,2.9946,142.8846,20.3280,1.0000,15.0000,-90.0000,0.0047,0.9953,0.0000,1.0000,4.1777,4.1777,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,21,398,624,116.7273,4.1580,A052D73F-44CE-410E-8555-3AB51364AD4E,1,16.7108,1.5014,0.6958,1.0447,1.1921,0.0000,0.0000,0.0000,22.2918,344,0.0000,0,0.0000,0.0000,8988.0000,0.8745,10:14:29,2024-04-08T10:14:29.483,0.0913,1.406074e+01,1.874140e+01,2.4948
590,2.0747,2.0747,0.2637,167.9630,135.8519,139.4074,0.5544,1,1,41,382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6902,0.4111,0.0950,2.4324,19.7829,0.3506,2024-04-08,1.6253,5.1128,1.6253,55.3200,20.3280,5.4584,0.0000,80.0000,0.0000,1.0297,0.0000,0.1832,6.7304,1.2330,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,28,421,624,145.8519,6.9300,FB2931DF-2266-4928-8EC3-DD51059AC37E,2,15.9268,1.2364,0.8300,1.0262,0.8051,0.0000,0.0000,0.0000,8.4840,344,0.0000,0,0.0000,0.0000,3938.0000,0.6898,10:14:29,2024-04-08T10:14:29.483,0.6821,2.247963e+00,6.998018e+01,1.9404
591,1.7673,1.7673,0.0572,182.2174,136.5652,136.9565,0.5544,1,1,263,378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6495,0.5060,0.0157,1.9762,37.8958,0.2527,2024-04-08,1.5001,10.9340,1.5001,45.4762,20.3900,3.9557,30.0000,-65.0000,0.0000,3.3024,0.0000,0.2528,5.2881,1.3368,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,30,42,451,624,150.2609,17.4636,24B76C14-1582-46B8-8A44-CE6E18ECB50F,2,13.2499,1.3343,0.7516,1.0029,0.3496,0.0000,0.0000,0.0000,4.6924,345,0.0000,0,0.0000,0.0000,3456.0000,0.6421,10:14:29,2024-04-08T10:14:29.544,0.8628,1.767402e+00,6.844407e+02,1.3860
592,21.3827,37.9493,0.8130,175.0066,131.2303,139.0329,0.5544,1,1,569,367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8545,0.9044,0.9732,1.1057,27.0285,1.0000,2024-04-08,5.2178,7.4998,6.9512,76.1875,20.3900,1.0000,10.0000,-85.0000,0.0000,1.1016,0.0000,1.0000,7.8010,7.8010,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,29,495,624,145.1974,8.5932,F2BFF780-4399-4230-86BC-F1FD9F63E588,1,31.2040,1.3336,0.7944,1.0595,1.1545,0.0000,0.0000,0.0000,10.8167,345,0.0000,0,0.0000,0.0000,22070.0000,0.8147,10:14:29,2024-04-08T10:14:29.544,0.3043,7.438025e+01,2.208756e+02,5.8212
593,5.7324,5.7324,0.7099,180.0435,118.3043,109.4783,0.5544,1,1,896,349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8560,1.0000,0.9441,1.0000,13.1972,1.0000,2024-04-08,2.7016,3.0800,2.7016,103.5769,20.3900,1.0000,20.0000,-55.0000,0.0000,1.0234,0.0000,1.0000,4.0629,4.0629,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,20,526,624,135.6957,4.1580,489F8E35-44C0-431D-B9C4-B4A57622DB04,1,16.2515,1.5219,0.6081,0.9254,1.2314,0.0000,0.0000,0.0000,14.6647,345,0.0000,0,0.0000,0.0000,9363.0000,0.7931,10:14:29,2024-04-08T10:14:29.544,0.1229,1.032436e+01,1.529857e+01,2.2176
594,2.0747,2.0747,0.1570,167.8519,123.7037,134.0741,0.5544,1,1,1094,866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7181,0.7075,0.1164,1.4135,16.6599,0.5934,2024-04-08,1.6253,4.1580,1.6253,71.4211,20.5620,1.9197,80.0000,-10.0000,0.0000,1.7362,0.0000,0.5209,3.9914,2.0792,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,16,548,624,138.0370,6.9300,6A9A2FCA-1782-4E65-9D3D-0466651DAD16,2,12.1411,1.3569,0.7988,1.0838,0.7288,0.0000,0.0000,0.0000,8.3377,348,0.0000,0,0.0000,0.0000,3727.0000,0.4697,10:14:29,2024-04-08T10:14:29.719,0.6091,2.247963e+00,3.764021e+01,1.1088
595,1.9210,1.9210,0.0958,161.5200,139.4800,149.2000,0.5544,1,1,887,850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7622,0.5500,0.0353,1.8181,26.9781,0.3448,2024-04-08,1.5639,7.4228,1.5639,52.2857,20.5620,3.4194,-90.0000,0.0000,0.0000,2.3254,0.0000,0.2924,5.1259,1.4991,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,37,15,566,624,147.2400,11.9196,04675F4D-E0FC-4691-B875-D6C7992AF8D1,2,13.2499,1.1580,0.9237,1.0697,0.4911,0.0000,0.0000,0.0000,7.8703,348,0.0000,0,0.0000,0.0000,3681.0000,0.7463,10:14:29,2024-04-08T10:14:29.719,0.7893,2.002873e+00,2.141420e+02,1.3860
596,1.6905,1.6905,0.1543,180.6818,130.1818,142.5909,0.5544,1,1,914,308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7860,0.5894,0.0548,1.6965,20.6533,0.3034,2024-04-08,1.4671,5.4208,1.4671,57.2500,20.6250,2.9960,-35.0000,45.0000,0.0000,1.9092,0.0000,0.3338,4.5010,1.5023,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,27,583,624,146.6818,8.5932,AF96C45D-75E4-4000-9EDA-E30D310134AA,2,12.0066,1.3879,0.7892,1.0953,0.5813,0.0000,0.0000,0.0000,6.9176,349,0.0000,0,0.0000,0.0000,3227.0000,0.7544,10:14:29,2024-04-08T10:14:29.778,0.7294,1.653398e+00,8.340436e+01,1.6632
597,1.7673,1.7673,0.1559,167.5217,127.6087,144.8696,0.5544,1,1,1049,234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7817,0.6510,0.0806,1.5362,17.6262,0.4381,2024-04-08,1.5001,4.4198,1.5001,68.1579,20.6250,2.4113,-65.0000,50.0000,0.0000,1.6785,0.0000,0.4147,4.1287,1.7122,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,25,612,624,141.5652,6.9300,5A7EB6A4-C3B0-4A34-BE50-8ED8643163D9,2,11.6818,1.3128,0.8648,1.1353,0.6628,0.0000,0.0000,0.0000,7.5460,349,0.0000,0,0.0000,0.0000,3256.0000,0.9728,10:14:29,2024-04-08T10:14:29.778,0.6606,1.767402e+00,4.520708e+01,1.3860
598,8.0648,8.0648,0.8622,136.0602,99.8795,95.4458,0.5544,1,1,1253,887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7232,0.3717,0.6674,2.6902,16.9829,0.8877,2024-04-08,3.2044,4.2504,3.2044,146.4167,20.6720,6.2925,20.0000,-90.0000,1.6886,0.3719,0.0000,0.1589,12.6699,2.0135,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,22,639,624,110.1928,4.7124,01BF536A-735D-455C-BA27-ED3E569CF8BB,1,29.3669,1.3622,0.7015,0.9556,1.7292,0.0000,0.0000,0.0000,19.0576,350,0.0000,0,0.0000,0.0000,9146.0000,0.6095,10:14:29,2024-04-08T10:14:29.836,0.2461,1.722888e+01,4.020574e+01,3.6036
599,1.6136,1.6136,0.1142,189.9524,134.8095,138.7619,0.5544,1,1,241,559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6466,0.4855,0.1017,2.0597,16.0471,0.7500,2024-04-08,1.4334,3.9732,1.4334,42.0000,20.8590,4.2344,-60.0000,30.0000,0.0000,1.4316,0.0000,0.2362,5.2279,1.2346,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,20,663,624,151.8095,7.4844,E29F4D6C-83CC-401A-8B95-8D7A22A9DB5E,2,12.9251,1.4090,0.7305,1.0293,0.8054,0.0000,0.0000,0.0000,4.2719,353,0.0000,0,0.0000,0.0000,3188.0000,0.5922,10:14:30,2024-04-08T10:14:30.013,0.6392,1.541958e+00,3.284127e+01,0.8316
600,12.0406,21.7992,0.8925,159.8095,128.0667,135.0476,0.5544,1,1,914,450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9041,0.9823,0.9912,1.0180,21.1590,1.0000,2024-04-08,3.9154,5.5440,5.2684,96.3846,20.9220,1.0000,40.0000,-55.0000,0.0000,1.0364,0.0000,1.0000,6.1517,6.1517,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,24,685,624,138.3714,6.3756,323D9148-A014-4865-BBD6-180EAEEF864D,1,24.6069,1.2479,0.8451,1.0545,1.1630,0.0000,0.0000,0.0000,11.7621,354,0.0000,0,0.0000,0.0000,14529.0000,0.8526,10:14:30,2024-04-08T10:14:30.073,0.2938,3.142922e+01,8.922125e+01,4.7124
601,2.3820,2.3820,0.1422,179.6774,146.2903,153.1290,0.5544,1,1,698,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5562,0.4126,0.0688,2.4238,23.6382,0.4189,2024-04-08,1.7415,6.3140,1.7415,43.1852,20.9220,5.4304,-85.0000,15.0000,0.0000,1.4259,0.0000,0.1841,7.1932,1.3246,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,33,21,711,624,157.1290,10.2564,3164223D-985C-41B7-A59E-20C8078F60B5,2,17.0356,1.2282,0.8522,1.0467,0.7207,0.0000,0.0000,0.0000,7.5551,354,0.0000,0,0.0000,0.0000,4871.0000,0.6578,10:14:30,2024-04-08T10:14:30.073,0.7242,2.765579e+00,1.317991e+02,1.3860
602,2.8431,2.8431,0.2471,189.4595,137.8649,144.1622,0.5544,1,1,581,281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5463,0.4501,0.2777,2.2220,15.5589,0.7255,2024-04-08,1.9026,3.7884,1.9026,59.4643,20.9220,4.7709,-65.0000,40.0000,0.2654,0.7903,0.0000,0.2096,7.3659,1.5439,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,22,734,624,154.0000,5.8212,6984D85F-BE4D-4753-A7D2-E426A58B2FE6,2,17.8196,1.3742,0.7609,1.0457,1.1453,0.0000,0.0000,0.0000,7.3888,354,0.0000,0,0.0000,0.0000,5698.0000,0.3717,10:14:30,2024-04-08T10:14:30.073,0.4978,3.606169e+00,2.846860e+01,1.3860
603,1.4600,1.4600,0.0840,164.7895,128.2105,139.4211,0.5544,1,1,66,274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5448,0.4355,0.0260,2.2961,27.9041,0.2857,2024-04-08,1.3634,7.7462,1.3634,53.3478,20.9680,5.0141,-70.0000,25.0000,0.0000,2.4077,0.0000,0.1994,5.4112,1.0792,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,36,23,758,624,140.3158,13.0284,D43D398C-3843-47AA-AB46-C7B4456E1D36,2,12.9808,1.2853,0.8461,1.0874,0.4652,0.0000,0.0000,0.0000,10.4481,355,0.0000,0,0.0000,0.0000,2666.0000,0.5446,10:14:30,2024-04-08T10:14:30.130,0.8240,1.327009e+00,2.433687e+02,1.3860
604,1.4600,1.4600,0.2601,198.5263,130.1053,136.9474,0.5544,1,1,638,97,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8167,0.5378,0.1243,1.8596,13.8812,0.4471,2024-04-08,1.3634,3.2494,1.3634,50.7895,21.0310,3.5612,-60.0000,45.0000,0.0000,1.1549,0.0000,0.2808,4.5603,1.2806,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,22,21,783,624,151.3684,5.2668,032F55F3-3462-4879-86EA-EDA16A9E2446,2,11.6818,1.5259,0.6898,1.0526,0.8416,0.0000,0.0000,0.0000,11.5495,356,0.0000,0,0.0000,0.0000,2876.0000,0.8504,10:14:30,2024-04-08T10:14:30.189,0.5804,1.327009e+00,1.796421e+01,1.3860
605,2.3052,2.3052,0.1562,208.6000,163.9667,159.1667,0.5544,1,1,462,886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7464,0.6415,0.0942,1.5589,19.6724,0.4762,2024-04-08,1.7132,5.0666,1.7132,44.2174,21.0930,2.4971,-45.0000,55.0000,0.0000,1.7908,0.0000,0.4005,4.7984,1.9216,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,27,806,624,176.7333,8.5932,EA774DD3-0C9B-4850-B6F6-0AB5288B5000,2,13.4401,1.2722,0.7630,0.9707,0.6832,0.0000,0.0000,0.0000,18.5093,357,0.0000,0,0.0000,0.0000,5302.0000,0.7255,10:14:30,2024-04-08T10:14:30.248,0.6619,2.632845e+00,6.810021e+01,1.3860
606,2.6894,2.6894,0.2081,183.2857,132.4857,141.5429,0.5544,1,1,898,522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6123,0.4257,0.0935,2.3489,23.7529,0.3804,2024-04-08,1.8505,6.4834,1.8505,50.0357,21.0930,5.1866,-40.0000,60.0000,0.0000,1.2989,0.0000,0.1928,7.4696,1.4402,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,30,835,624,148.7714,9.7020,7167D355-9C8D-4C95-9BB3-89C7BA616FE6,2,17.8196,1.3834,0.7723,1.0684,0.7502,0.0000,0.0000,0.0000,7.0714,357,0.0000,0,0.0000,0.0000,5207.0000,0.6152,10:14:30,2024-04-08T10:14:30.248,0.7146,3.317764e+00,1.426944e+02,1.9404
607,2.7662,2.7662,0.3697,173.3889,133.4444,142.4167,0.5544,1,1,202,500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6634,0.4446,0.1703,2.2493,19.4294,0.4186,2024-04-08,1.8767,5.0666,1.8767,59.0000,21.0930,4.8608,70.0000,0.0000,0.0583,0.9449,0.0000,0.2057,7.3338,1.5088,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,20,867,624,146.5000,6.9300,387761C7-5B18-4472-B09F-DE0A46669737,2,17.6851,1.2993,0.8214,1.0672,0.9102,0.0000,0.0000,0.0000,7.7118,357,0.0000,0,0.0000,0.0000,5274.0000,0.4161,10:14:30,2024-04-08T10:14:30.248,0.6296,3.460965e+00,6.810021e+01,2.4948
608,6.2165,6.2165,0.5313,177.4722,133.6111,135.4583,0.5544,1,1,16,396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6186,0.2856,0.3562,3.5013,21.1141,0.5878,2024-04-08,2.8134,5.5286,2.8134,55.1667,21.0930,8.8872,65.0000,-50.0000,0.8738,0.5337,0.0000,0.1125,14.0240,1.5780,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,24,889,624,146.9722,7.4844,79210FA9-1758-40B1-A384-E67BCEE79B0B,1,31.2040,1.3283,0.7633,1.0138,1.4779,0.0000,0.0000,0.0000,6.7945,357,0.0000,0,0.0000,0.0000,10582.0000,0.5115,10:14:30,2024-04-08T10:14:30.248,0.4911,1.165944e+01,8.847980e+01,4.1580
609,8.2381,8.2381,0.9586,155.8929,121.7857,116.9762,0.5544,1,1,67,391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7530,0.2826,0.5420,3.5381,18.8646,0.7636,2024-04-08,3.2387,4.9280,3.2387,117.8846,21.0930,9.0043,-90.0000,0.0000,1.8950,0.3454,0.0000,0.1111,15.2471,1.6933,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,22,915,624,131.3929,5.2668,373D24C4-9208-4D03-BA7D-2C30EB648BA6,1,33.8809,1.2801,0.7504,0.9605,1.7960,0.0000,0.0000,0.0000,21.9881,357,0.0000,0,0.0000,0.0000,11037.0000,0.4589,10:14:30,2024-04-08T10:14:30.248,0.3428,1.778692e+01,6.266293e+01,4.1580
610,1.4600,1.4600,0.1710,191.5789,136.1579,145.1579,0.5544,1,1,538,127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8180,0.5690,0.0679,1.7576,17.4746,0.4270,2024-04-08,1.3634,4.4506,1.3634,46.6111,21.0930,3.2102,0.0000,-90.0000,0.0000,1.6006,0.0000,0.3115,4.3298,1.3488,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,15,28,939,624,153.6842,6.9300,970D32DF-03B4-40A3-AC9F-41D3C4A4883E,2,11.3570,1.4070,0.7577,1.0661,0.6499,0.0000,0.0000,0.0000,5.4101,357,0.0000,0,0.0000,0.0000,2920.0000,0.8613,10:14:30,2024-04-08T10:14:30.248,0.6937,1.327009e+00,4.615878e+01,1.1088
611,1.6136,1.6136,0.2093,186.2381,117.1905,115.9048,0.5544,1,1,1163,451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8293,0.5944,0.0990,1.6825,15.3457,0.4286,2024-04-08,1.4334,3.7422,1.4334,50.5789,21.1560,2.9462,45.0000,-50.0000,0.0000,1.4620,0.0000,0.3394,4.3608,1.4801,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,22,22,969,624,137.7143,6.3756,EE83FB60-3E77-4EAD-AC60-37E6A4A9B65A,2,11.6818,1.5892,0.6223,0.9890,0.7612,0.0000,0.0000,0.0000,5.2294,358,0.0000,0,0.0000,0.0000,2892.0000,0.7354,10:14:30,2024-04-08T10:14:30.307,0.6170,1.541958e+00,2.743972e+01,1.3860
612,12.4172,19.9353,0.7407,162.8505,127.6822,127.6636,0.5544,1,1,134,776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8066,0.9010,0.9354,1.1099,21.2754,1.0000,2024-04-08,3.9762,5.6210,5.0381,97.4750,21.2650,1.0000,10.0000,-90.0000,0.0000,1.1118,0.0000,1.0000,6.2329,6.2329,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,22,26,993,624,138.2150,6.9300,7343611F-8AC2-459F-B148-F5FF63D1ED33,1,24.9317,1.2754,0.7839,0.9999,1.1719,0.0000,0.0000,0.0000,13.5771,360,0.0000,0,0.0000,0.0000,14789.0000,0.6722,10:14:30,2024-04-08T10:14:30.424,0.2926,3.291526e+01,9.299067e+01,4.1580
613,1.3831,1.3831,0.1712,185.0000,140.9444,147.0556,0.5544,1,1,304,243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,0.3372,0.0324,2.9655,24.8857,0.1846,2024-04-08,1.3270,6.7144,1.3270,28.9130,21.2650,7.1771,10.0000,-70.0000,0.0000,1.6276,0.0000,0.1393,6.3014,0.8780,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,32,1021,624,154.9444,10.2564,9791367C-8156-4462-8B93-F0D3F6B0FDE5,2,14.3587,1.3126,0.7949,1.0434,0.5770,0.0000,0.0000,0.0000,4.6604,360,0.0000,0,0.0000,0.0000,2789.0000,0.8440,10:14:30,2024-04-08T10:14:30.424,0.8024,1.223636e+00,1.584967e+02,1.6632
