Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
396,2.3820,2.3820,0.1541,193.5161,134.7742,145.3548,0.5544,1,1,805,825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5350,0.3584,0.1401,2.7905,19.5144,0.5962,2024-04-08,1.7415,5.1436,1.7415,48.0357,15.2650,6.6154,-10.0000,75.0000,0.0000,1.0824,0.0000,0.1512,7.9393,1.2001,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,19,30,820,559,153.5161,8.5932,9EB77A68-5610-4F9A-B412-8CBA5F0102E8,2,18.2789,1.4359,0.7511,1.0785,0.9367,0.0000,0.0000,0.0000,5.5234,258,0.0000,0,0.0000,0.0000,4759.0000,0.6263,10:33:08,2024-04-08T10:33:08.425,0.6614,2.765579e+00,7.125251e+01,1.1088
397,1.6136,1.6136,0.1889,189.7619,143.7619,145.7143,0.5544,1,1,624,204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7579,0.5627,0.0959,1.7773,15.9149,0.4286,2024-04-08,1.4334,3.8654,1.4334,45.2000,15.2650,3.2786,-50.0000,55.0000,0.0000,1.3859,0.0000,0.3050,4.6002,1.4031,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,21,24,852,559,157.7143,6.3756,73940A6A-B5CC-474D-AFFB-3B9590102238,2,12.0066,1.3200,0.7679,1.0136,0.7544,0.0000,0.0000,0.0000,7.3946,258,0.0000,0,0.0000,0.0000,3312.0000,0.6760,10:33:08,2024-04-08T10:33:08.425,0.6292,1.541958e+00,3.024001e+01,1.3860
398,2.4589,2.4589,0.1006,211.6875,134.4375,133.6563,0.5544,1,1,749,375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5295,0.4327,0.0409,2.3111,30.4363,0.3200,2024-04-08,1.7694,8.5008,1.7694,46.1786,15.3280,5.0631,-60.0000,40.0000,0.0000,1.9248,0.0000,0.1975,7.0567,1.3938,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,33,31,878,559,157.4063,13.5828,41210C38-F45D-45B7-A32D-F8A7148EB93A,2,16.9010,1.5746,0.6314,0.9942,0.5553,0.0000,0.0000,0.0000,4.5198,259,0.0000,0,0.0000,0.0000,5037.0000,0.3903,10:33:08,2024-04-08T10:33:08.484,0.7919,2.900470e+00,3.216459e+02,1.6632
399,1.4600,1.4600,0.1781,191.3158,124.7368,126.6842,0.5544,1,1,909,763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7965,0.5690,0.0792,1.7576,16.4642,0.4524,2024-04-08,1.3634,4.1580,1.3634,42.8889,15.3900,3.2102,5.0000,-90.0000,0.0000,1.6006,0.0000,0.3115,4.3298,1.3488,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,16,26,911,559,144.8421,6.9300,D61D37C3-F841-4A03-A406-D218DCD8C0B4,2,11.3570,1.5338,0.6622,1.0156,0.6898,0.0000,0.0000,0.0000,8.2159,260,0.0000,0,0.0000,0.0000,2752.0000,0.5930,10:33:08,2024-04-08T10:33:08.542,0.6721,1.327009e+00,3.764021e+01,1.3860
400,1.6136,1.6136,0.1341,179.7143,141.7619,142.6190,0.5544,1,1,912,654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5179,0.4009,0.1363,2.4945,14.5825,0.8235,2024-04-08,1.4334,3.4650,1.4334,16.5833,15.5620,5.6599,15.0000,-85.0000,0.0000,1.0548,0.0000,0.1767,6.0442,1.0679,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,14,26,939,559,153.1905,6.3756,BF0067A5-853F-41E5-AAE8-3B92FEC9EEF8,2,14.2242,1.2677,0.7936,1.0060,0.9754,0.0000,0.0000,0.0000,2.6479,263,0.0000,0,0.0000,0.0000,3217.0000,0.1650,10:33:08,2024-04-08T10:33:08.719,0.5863,1.541958e+00,2.178253e+01,0.8316
401,1.6905,1.6905,0.1346,194.9545,119.0455,123.0455,0.5544,1,1,1102,254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7803,0.6086,0.0686,1.6432,18.6145,0.4400,2024-04-08,1.4671,4.7586,1.4671,45.5000,15.5620,2.8058,60.0000,-25.0000,0.0000,1.8456,0.0000,0.3564,4.3558,1.5524,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,28,19,967,559,142.1818,8.0388,102DBFE2-ADEF-440F-880A-3BE17D4D17F2,2,11.8163,1.6376,0.6311,1.0336,0.6348,0.0000,0.0000,0.0000,3.4593,263,0.0000,0,0.0000,0.0000,3128.0000,0.7043,10:33:08,2024-04-08T10:33:08.719,0.6917,1.653398e+00,5.642041e+01,1.1088
402,21.5908,34.3540,0.9655,170.5163,120.9673,123.7320,0.5544,1,1,90,707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9243,0.9619,0.9971,1.0396,25.4025,1.0000,2024-04-08,5.2431,6.9146,6.6137,82.5217,15.6250,1.0000,35.0000,0.0000,0.0000,1.0261,0.0000,1.0000,7.2942,7.2942,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,27,26,988,559,136.0980,7.4844,88134F8C-71F4-46F6-B1E3-6482A2079F7F,1,29.1766,1.4096,0.7256,1.0229,1.1486,0.0000,0.0000,0.0000,11.7277,264,0.0000,0,0.0000,0.0000,20823.0000,0.8446,10:33:08,2024-04-08T10:33:08.779,0.2417,7.546872e+01,1.731011e+02,6.3756
403,1.4600,1.4600,0.2133,175.4737,136.6842,142.4211,0.5544,1,1,70,707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6923,0.4486,0.1509,2.2293,13.1991,0.6032,2024-04-08,1.3634,3.0646,1.3634,38.6667,15.6250,4.7951,-70.0000,10.0000,0.0047,0.9953,0.0000,0.2085,5.2917,1.1036,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,24,18,1016,559,149.0526,5.2668,04568238-40A3-4910-97C2-A54EFBF01FD6,2,12.7906,1.2838,0.8116,1.0420,0.9691,0.0000,0.0000,0.0000,3.6774,264,0.0000,0,0.0000,0.0000,2832.0000,0.5664,10:33:08,2024-04-08T10:33:08.779,0.5551,1.327009e+00,1.507023e+01,1.3860
404,127.4542,134.6672,0.2350,174.2664,115.5481,112.2057,0.5544,1,1,1210,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0848,0.1648,11.7865,101.3867,0.4152,2024-04-08,12.7389,31.1234,13.0944,61.3872,15.6250,34.9997,-65.0000,25.0000,0.8544,0.5392,0.0000,0.0286,81.7337,2.3353,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,89,62,1036,559,132.7116,44.0748,CD92A926-42BC-4735-848F-04F46D7BE801,4,168.1380,1.5082,0.6439,0.9711,1.6584,0.0000,0.0000,0.0000,12.8639,264,0.0000,0,0.0000,0.0000,78698.0000,0.2262,10:33:08,2024-04-08T10:33:08.779,0.5907,1.082419e+03,1.578555e+04,13.0284
405,1.9978,1.9978,0.2799,196.5385,135.1154,135.8846,0.5544,1,1,386,29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7748,0.5343,0.1409,1.8715,15.7064,0.4561,2024-04-08,1.5949,3.8192,1.5949,40.8095,15.6870,3.6019,35.0000,-35.0000,0.0187,0.9817,0.0000,0.2776,5.3651,1.4895,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,24,21,1100,559,153.5385,5.2668,19C686A7-2AAA-47DA-A3FB-FA957D5E4F51,2,13.7092,1.4546,0.6914,1.0057,0.8728,0.0000,0.0000,0.0000,3.7440,265,0.0000,0,0.0000,0.0000,3992.0000,0.8538,10:33:08,2024-04-08T10:33:08.837,0.5824,2.124240e+00,2.916862e+01,1.6632
406,1.4600,1.4600,0.0557,167.5789,143.7895,145.4211,0.5544,1,1,62,393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4801,0.3873,0.0376,2.5819,24.7742,0.7451,2024-04-08,1.3634,6.7606,1.3634,28.3750,15.7340,5.9429,-5.0000,-90.0000,0.0000,2.0233,0.0000,0.1683,5.8912,0.9913,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,14,36,1123,559,151.1053,11.9196,6D8B8175-56AB-475D-B016-8F2F3BE8BE63,2,13.7649,1.1654,0.8678,1.0113,0.5556,0.0000,0.0000,0.0000,4.4354,266,0.0000,0,0.0000,0.0000,2871.0000,0.7815,10:33:08,2024-04-08T10:33:08.896,0.7983,1.327009e+00,1.617910e+02,0.8316
407,2.0747,2.0747,0.1748,201.7407,117.0370,113.2963,0.5544,1,1,1097,324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5487,0.4548,0.2228,2.1988,13.5096,0.9000,2024-04-08,1.6253,3.2186,1.6253,48.5417,15.7340,4.6948,30.0000,-55.0000,0.0723,0.9326,0.0000,0.2130,6.2418,1.3295,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,21,21,1161,559,141.8148,5.8212,557467DE-5187-4DE2-AE87-624F8A8C10BB,2,15.1427,1.7237,0.5616,0.9680,1.1209,0.0000,0.0000,0.0000,4.7612,266,0.0000,0,0.0000,0.0000,3829.0000,0.4790,10:33:08,2024-04-08T10:33:08.896,0.4950,2.247963e+00,1.745821e+01,1.1088
408,20.1411,20.1411,0.8360,158.4521,130.4178,139.6849,0.5544,1,1,108,229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6540,0.1959,0.4500,5.1040,28.7232,0.6404,2024-04-08,5.0640,7.9464,5.0640,82.5000,15.7340,13.9632,-25.0000,-90.0000,1.4406,0.4097,0.0000,0.0716,25.0318,1.7927,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,26,31,1184,559,139.8356,10.2564,5B35563A-7402-414D-9105-7444F97D8E7C,1,53.6490,1.2150,0.8816,1.0711,1.8678,0.0000,0.0000,0.0000,10.5214,266,0.0000,0,0.0000,0.0000,20416.0000,0.5277,10:33:08,2024-04-08T10:33:08.896,0.3627,6.799673e+01,2.627301e+02,6.3756
409,18.0999,18.0999,0.4990,191.0147,118.4632,105.1029,0.5544,1,1,68,207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5761,0.6171,0.6944,1.6206,23.7847,0.9379,2024-04-08,4.8006,6.3756,4.8006,101.5435,15.7340,2.7242,-75.0000,0.0000,0.2418,0.8053,0.0000,0.3671,10.6711,3.9172,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,29,22,1217,559,138.6324,8.5932,4E4A3547-BF28-4C22-A99C-A6CC2341C963,1,29.1766,1.6124,0.5502,0.8872,1.2267,0.0000,0.0000,0.0000,19.1760,266,0.0000,0,0.0000,0.0000,18854.0000,0.4154,10:33:08,2024-04-08T10:33:08.896,0.2470,5.792672e+01,1.356944e+02,4.1580
410,1.8442,1.8442,0.2383,180.6250,137.2500,147.5000,0.5544,1,1,608,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6983,0.6096,0.1744,1.6404,13.7253,0.6857,2024-04-08,1.5323,3.2802,1.5323,60.1905,15.7340,2.7958,45.0000,-25.0000,0.0000,1.1597,0.0000,0.3577,4.5413,1.6243,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,23,18,1241,559,151.4167,5.2668,A157B72F-1026-4923-9F66-D35C1B00AD9B,2,12.3313,1.3160,0.8166,1.0747,0.8984,0.0000,0.0000,0.0000,6.6202,266,0.0000,0,0.0000,0.0000,3634.0000,0.5589,10:33:08,2024-04-08T10:33:08.896,0.5329,1.883911e+00,1.847990e+01,1.3860
411,1.9978,1.9978,0.2831,175.6923,138.5769,151.2692,0.5544,1,1,345,608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7603,0.5198,0.1672,1.9238,15.2749,0.4860,2024-04-08,1.5949,3.7422,1.5949,56.6087,15.8590,3.7792,-55.0000,55.0000,0.0000,1.0593,0.0000,0.2646,5.4956,1.4541,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,22,23,1261,559,151.1154,5.8212,0F1A3C6D-42D8-4BB8-9FED-2F5D220BC211,2,13.8994,1.2678,0.8610,1.0916,0.9100,0.0000,0.0000,0.0000,7.1216,268,0.0000,0,0.0000,0.0000,3929.0000,0.7328,10:33:09,2024-04-08T10:33:09.014,0.5738,2.124240e+00,2.743972e+01,1.3860
412,8.7624,8.7624,0.7082,163.8391,123.9195,127.1264,0.5544,1,1,1068,607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6259,0.5157,0.7684,1.9390,20.0587,0.8614,2024-04-08,3.3402,5.2514,3.3402,43.8718,15.8590,3.8304,0.0000,-90.0000,0.3522,0.7395,0.0000,0.2611,10.1206,2.6422,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,21,28,0,650,136.1954,7.4844,2EBD4F2E-D300-4F39-BBB1-8EAA5573F0F4,1,25.5255,1.3221,0.7759,1.0259,1.2725,0.0000,0.0000,0.0000,11.2952,268,0.0000,0,0.0000,0.0000,11849.0000,0.3772,10:33:09,2024-04-08T10:33:09.014,0.3639,1.951194e+01,7.582701e+01,3.6036
413,3.3810,3.3810,0.6278,198.3636,136.9318,133.7500,0.5544,1,1,786,409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6856,0.4910,0.6410,2.0365,13.2220,0.8800,2024-04-08,2.0748,3.0646,2.0748,46.3448,15.9220,4.1574,-75.0000,0.0000,0.5912,0.6285,0.0000,0.2405,7.4982,1.8036,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,22,18,30,650,154.9545,4.7124,FD1D0CD8-CAF9-4703-B3BD-7965E6288B65,1,18.6036,1.4486,0.6743,0.9768,1.4070,0.0000,0.0000,0.0000,8.1963,269,0.0000,0,0.0000,0.0000,6818.0000,0.7792,10:33:09,2024-04-08T10:33:09.073,0.3230,4.676517e+00,1.507023e+01,2.2176
414,2.6126,2.6126,0.0807,179.4412,136.0882,138.7059,0.5544,1,1,542,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7666,0.6797,0.0321,1.4711,33.0249,0.3301,2024-04-08,1.8238,9.4094,1.8238,69.2174,15.9220,2.1585,45.0000,-40.0000,0.0000,3.2101,0.0000,0.4633,4.7494,2.2003,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,36,30,50,650,149.3529,15.2460,2F041CF1-9FBA-483E-821B-E673A0232D4A,2,13.8994,1.3186,0.7730,1.0192,0.4209,0.0000,0.0000,0.0000,10.0904,269,0.0000,0,0.0000,0.0000,5078.0000,0.9031,10:33:09,2024-04-08T10:33:09.073,0.8062,3.176595e+00,4.361987e+02,1.3860
415,2.5357,2.5357,0.1551,196.9697,141.0606,143.0909,0.5544,1,1,508,880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1130,0.2430,0.0641,4.1159,28.4121,0.3529,2024-04-08,1.7968,7.8694,1.7968,32.7368,15.9680,10.8382,-55.0000,35.0000,0.0000,1.2426,0.0000,0.0923,10.4848,0.9674,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,34,27,82,650,158.0000,13.0284,1A2EA906-25BC-4E4C-A332-32704DAF291F,2,22.9043,1.3963,0.7265,1.0144,0.8061,0.0000,0.0000,0.0000,5.5596,270,0.0000,0,0.0000,0.0000,5214.0000,0.2752,10:33:09,2024-04-08T10:33:09.131,0.7717,3.037487e+00,2.551664e+02,1.6632
416,2.9199,2.9199,0.1978,190.0263,134.3158,143.6053,0.5544,1,1,514,267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4907,0.3829,0.2835,2.6115,15.6905,0.9383,2024-04-08,1.9281,3.8962,1.9281,60.5938,15.9680,6.0387,-30.0000,75.0000,0.3172,0.7592,0.0000,0.1656,8.3982,1.3907,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,16,25,111,650,152.0526,6.3756,5270482F-1765-4626-BA7F-C90D57FC72B0,1,19.5779,1.4148,0.7557,1.0692,1.2478,0.0000,0.0000,0.0000,7.4054,270,0.0000,0,0.0000,0.0000,5778.0000,0.1664,10:33:09,2024-04-08T10:33:09.131,0.5051,3.753348e+00,3.096866e+01,1.3860
417,27.1067,27.1067,0.9018,182.1676,126.6592,128.4749,0.5544,1,1,382,660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5827,0.1864,0.4498,5.3637,34.7868,0.5603,2024-04-08,5.8748,9.9484,5.8748,79.1856,16.0310,14.7829,20.0000,-90.0000,1.2862,0.4374,0.0000,0.0676,28.5186,1.9292,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,28,35,138,650,143.4302,12.4740,CF769F9E-3A7C-4F63-B2C8-08C0C4D70784,1,60.8956,1.4382,0.7053,1.0143,1.7505,0.0000,0.0000,0.0000,12.3465,271,0.0000,0,0.0000,0.0000,25674.0000,0.4396,10:33:09,2024-04-08T10:33:09.190,0.4095,1.061642e+02,5.155352e+02,7.4844
418,16.0975,16.0975,0.8844,188.6032,126.9603,116.6825,0.5544,1,1,15,134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6810,0.2161,0.4291,4.6275,27.8539,0.5943,2024-04-08,4.5272,7.7154,4.5272,63.3919,16.0310,12.4575,-30.0000,70.0000,1.2639,0.4417,0.0000,0.0803,21.9646,1.7632,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,27,29,175,650,144.1905,9.7020,12CAB31C-5BA7-480F-B53C-17FEB51656D9,1,47.4555,1.4855,0.6187,0.9190,1.7037,0.0000,0.0000,0.0000,7.1222,271,0.0000,0,0.0000,0.0000,18168.0000,0.5429,10:33:09,2024-04-08T10:33:09.190,0.4132,4.858479e+01,2.404772e+02,5.8212
419,2.2284,2.2284,0.1715,192.2414,140.1034,141.5172,0.5544,1,1,41,926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5332,0.2666,0.1106,3.7506,20.6288,0.5043,2024-04-08,1.6844,5.4208,1.6844,26.9063,16.0930,9.6796,30.0000,-55.0000,0.0809,0.9251,0.0000,0.1033,9.2886,0.9596,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,25,27,206,650,155.8966,8.5932,ABCDF9FA-E89E-4C49-A2D2-E21C0891C86A,2,20.4965,1.3721,0.7361,1.0101,0.9936,0.0000,0.0000,0.0000,3.9770,272,0.0000,0,0.0000,0.0000,4521.0000,0.3250,10:33:09,2024-04-08T10:33:09.249,0.6893,2.502306e+00,8.340436e+01,1.6632
420,2.2284,2.2284,0.2348,190.2414,130.7241,137.5517,0.5544,1,1,54,800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8158,0.5195,0.0949,1.9249,19.6731,0.3648,2024-04-08,1.6844,5.0820,1.6844,60.7083,16.1560,3.7828,-55.0000,30.0000,0.0000,1.2889,0.0000,0.2644,5.8067,1.5350,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,26,24,235,650,149.3103,7.4844,6BF7DCC6-84F9-4957-848D-D213CDAE025D,2,14.6834,1.4553,0.7230,1.0522,0.7464,0.0000,0.0000,0.0000,6.3577,273,0.0000,0,0.0000,0.0000,4330.0000,0.7797,10:33:09,2024-04-08T10:33:09.308,0.6686,2.502306e+00,6.872308e+01,1.6632
421,1.7673,1.7673,0.2300,176.8696,143.7826,155.0435,0.5544,1,1,421,581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7169,0.5164,0.1073,1.9363,16.6269,0.4220,2024-04-08,1.5001,4.1734,1.5001,48.5455,16.1560,3.8214,-35.0000,50.0000,0.0000,1.2267,0.0000,0.2617,5.1976,1.3601,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,22,25,261,650,154.8261,6.3756,6D6B9A3E-9653-4593-B118-F41E04854ED7,2,13.1154,1.2301,0.8766,1.0783,0.7888,0.0000,0.0000,0.0000,7.4813,273,0.0000,0,0.0000,0.0000,3561.0000,0.5636,10:33:09,2024-04-08T10:33:09.308,0.6406,1.767402e+00,3.805999e+01,1.6632
422,1.3063,1.3063,0.1513,173.3529,142.0588,148.4118,0.5544,1,1,29,463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7148,0.3563,0.0603,2.8064,18.5600,0.3579,2024-04-08,1.2897,4.8202,1.2897,29.5455,16.2030,6.6666,20.0000,-55.0000,0.0000,1.3620,0.0000,0.1500,5.9020,0.8853,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,23,26,288,650,152.1176,8.0388,DCEC7305-5892-41D7-BA68-74889E873BB1,2,13.5746,1.2203,0.8561,1.0447,0.7314,0.0000,0.0000,0.0000,5.6660,274,0.0000,0,0.0000,0.0000,2586.0000,0.6448,10:33:09,2024-04-08T10:33:09.368,0.7324,1.123096e+00,5.863998e+01,1.3860
423,2.5357,2.5357,0.5083,183.3333,136.2121,150.2727,0.5544,1,1,605,131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6281,0.3438,0.0812,2.9083,27.2465,0.2143,2024-04-08,1.7968,7.5306,1.7968,65.6452,16.2650,6.9936,-70.0000,25.0000,0.0000,1.1519,0.0000,0.1430,8.4223,1.2043,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,32,27,316,650,151.9091,9.7020,34FBE132-11F2-42DA-9A4D-2CAD0634EF8B,3,19.2532,1.3459,0.8197,1.1032,0.7066,0.0000,0.0000,0.0000,12.7882,275,0.0000,0,0.0000,0.0000,5013.0000,0.0000,10:33:09,2024-04-08T10:33:09.426,0.7614,3.037487e+00,2.236080e+02,4.1580
424,1.6136,1.6136,0.1060,182.3810,136.0476,143.8571,0.5544,1,1,367,44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7692,0.5944,0.0468,1.6825,22.0560,0.4242,2024-04-08,1.4334,5.9136,1.4334,60.9474,16.2650,2.9462,0.0000,-90.0000,0.0000,2.2248,0.0000,0.3394,4.3608,1.4801,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,14,33,345,650,150.6667,9.7020,47E7EA16-111C-4844-B3D4-A42E71B614FC,2,11.6818,1.3406,0.7888,1.0574,0.5296,0.0000,0.0000,0.0000,6.4832,275,0.0000,0,0.0000,0.0000,3164.0000,0.7829,10:33:09,2024-04-08T10:33:09.426,0.7576,1.541958e+00,1.082815e+02,1.1088
425,1.3063,1.3063,0.1182,189.6471,136.7647,140.2941,0.5544,1,1,818,624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8564,0.4454,0.0197,2.2450,29.5470,0.1667,2024-04-08,1.2897,8.2390,1.2897,34.4737,16.3900,4.8464,35.0000,-30.0000,0.0000,2.4788,0.0000,0.2063,5.0322,1.0383,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,34,28,380,650,152.9412,12.4740,BC1EB31B-8DD5-42BC-8275-5FBE2AF32D73,2,12.1411,1.3867,0.7398,1.0258,0.4109,0.0000,0.0000,0.0000,5.2521,277,0.0000,0,0.0000,0.0000,2600.0000,0.8659,10:33:09,2024-04-08T10:33:09.543,0.8435,1.123096e+00,2.928344e+02,1.3860
426,1.6905,1.6905,0.1613,190.0455,137.2727,145.0909,0.5544,1,1,568,226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7612,0.6227,0.0881,1.6060,16.6887,0.4681,2024-04-08,1.4671,4.1580,1.4671,67.3684,16.3900,2.6709,-50.0000,60.0000,0.0000,1.6307,0.0000,0.3744,4.2498,1.5911,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,21,25,410,650,153.8636,6.9300,CA44AD9E-DADB-4AD5-B7B4-0D4242DA26C7,2,11.6818,1.3844,0.7635,1.0570,0.7000,0.0000,0.0000,0.0000,8.2918,277,0.0000,0,0.0000,0.0000,3385.0000,0.5487,10:33:09,2024-04-08T10:33:09.543,0.6472,1.653398e+00,3.764021e+01,1.1088
427,6.3799,6.3799,0.3429,181.9315,138.3973,140.8219,0.5544,1,1,658,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4644,0.3343,0.3612,2.9914,22.5669,0.6376,2024-04-08,2.8501,6.0368,2.8501,45.4681,16.4370,7.2601,20.0000,-50.0000,0.4853,0.6733,0.0000,0.1377,12.7631,1.7580,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,26,27,437,650,151.6712,8.5932,33CF3782-0F23-4400-BAAC-A3DB511CE9AC,2,29.0421,1.3146,0.7740,1.0175,1.2869,0.0000,0.0000,0.0000,8.5128,278,0.0000,0,0.0000,0.0000,11072.0000,0.5069,10:33:09,2024-04-08T10:33:09.602,0.5279,1.212215e+01,1.151911e+02,2.4948
428,1.3831,1.3831,0.1136,166.5556,127.7778,142.7222,0.5544,1,1,1054,932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8033,0.5520,0.0330,1.8116,23.6946,0.3186,2024-04-08,1.3270,6.3756,1.3270,36.9474,16.5620,3.3968,-15.0000,80.0000,0.0000,2.3659,0.0000,0.2944,4.3350,1.2762,7-Pygsuia-SF-SW-sulfate-day5-sample3-replicate3A-08April2024_000001.tif,19,33,466,650,141.0556,10.2564,FE896D7D-805C-464D-BC69-2596F3B5C5FA,2,11.2225,1.3035,0.8569,1.1170,0.4736,0.0000,0.0000,0.0000,5.9393,280,0.0000,0,0.0000,0.0000,2539.0000,0.8096,10:33:09,2024-04-08T10:33:09.718,0.7919,1.223636e+00,1.356944e+02,1.3860
